bytes_sent,bytes_recv,duration,failed_auth,num_conns,hour,dst_port,protocol,country,encryption,hosts_affected,attack_type
3514,6130,14.3,1,10,6,HTTP,TCP,EU,SSL,0,Normal
3811,2707,14.9,0,5,0,Other,TCP,EU,TLS,0,Normal
4519,4633,36.4,2,9,21,HTTP,TCP,Domestic,TLS,0,Normal
4249,415,174.7,2,9,1,HTTPS,TCP,Domestic,None,0,Normal
34,1810,3.5,0,9,19,Other,ICMP,Domestic,None,0,Normal
566,5787,109.8,1,8,9,HTTPS,UDP,Domestic,TLS,1,Normal
5245,4612,54.1,3,12,22,RDP,TCP,EU,TLS,0,Normal
6229,95731,45.6,0,5,19,HTTPS,TCP,EU,SSL,9,Phishing
932,6886,280.1,1,12,9,HTTPS,TCP,EU,TLS,0,Normal
5096,5869,92.4,2,7,7,HTTPS,TCP,Domestic,SSL,0,Normal
444,111,10.4,2,6,10,SSH,TCP,Domestic,SSL,0,Brute_Force
1935,1808,51.3,0,8,2,HTTP,ICMP,Domestic,SSL,0,Normal
2281,118,23.2,5,18,16,Other,ICMP,Asia,None,55,DoS
2103,2214,30.0,0,5,9,Other,UDP,Asia,SSL,0,Normal
357,7985,22.4,2,4,0,HTTP,TCP,Domestic,TLS,0,Normal
17991,1461,34.8,4,7,11,HTTPS,TCP,Domestic,None,13,Ransomware
2991,129,13.7,2,10,15,SSH,TCP,Domestic,TLS,0,Normal
1229,12495,33.6,4,13,11,HTTPS,TCP,Asia,SSL,2,Normal
4129,1437,143.7,1,8,23,Other,UDP,Domestic,SSL,0,Normal
7750,1605,5.6,3,14,3,Other,TCP,Domestic,TLS,0,Normal
28535,3005,9.1,1,4,17,HTTP,TCP,Domestic,SSL,19,Ransomware
96,5222,22.5,2,14,17,HTTP,TCP,Domestic,SSL,0,Normal
4636,754,4.2,1,23,12,SSH,UDP,EU,None,27,DoS
4115,10142,48.2,1,8,8,HTTP,TCP,Asia,SSL,0,Normal
23468,805,7.0,1,18,1,HTTPS,UDP,Asia,None,9,DoS
2896,259,17.0,1,6,16,RDP,TCP,Asia,SSL,0,Normal
4351,7149,26.9,0,7,6,HTTPS,TCP,Domestic,SSL,0,Normal
1337,7082,4.4,1,10,0,HTTPS,TCP,Domestic,SSL,0,Normal
239,5419,10.2,2,5,21,RDP,TCP,EU,SSL,1,Normal
21746,1539,0.7,4,19,13,Other,TCP,Domestic,SSL,27,DoS
2587,468,24.3,3,14,7,HTTPS,TCP,Domestic,TLS,0,Normal
8091,11454,69.2,0,11,9,SSH,TCP,Domestic,TLS,0,Normal
1832,6206,48.1,0,12,7,HTTPS,ICMP,Domestic,None,0,Normal
6985,215,4.4,4,21,4,SSH,UDP,Asia,TLS,28,DoS
813,6112,8.9,2,5,5,HTTPS,TCP,Domestic,TLS,0,Normal
1975,71,76.4,4,10,19,SSH,TCP,Domestic,SSL,0,Normal
35399,3954,308.4,3,9,17,Other,TCP,Other,None,23,Ransomware
2595,18307,54.8,0,6,18,HTTP,TCP,Other,TLS,0,Normal
2614,46,8.6,1,8,12,HTTP,TCP,Domestic,SSL,6,Brute_Force
1301,7507,40.1,2,5,13,HTTPS,TCP,Domestic,TLS,0,Normal
1121,13825,104.7,4,7,2,RDP,TCP,Other,None,14,Ransomware
8145,20,8.2,2,16,22,RDP,UDP,Domestic,SSL,49,DoS
896,3599,13.7,2,7,15,HTTPS,TCP,Domestic,SSL,0,Normal
21512,10569,21.7,2,0,18,HTTPS,TCP,Other,SSL,8,Phishing
282,127,2.4,1,15,1,SSH,UDP,EU,SSL,13,Brute_Force
2572,11220,11.3,3,11,16,HTTP,TCP,Domestic,SSL,0,Normal
3672,9195,72.7,0,8,6,HTTPS,TCP,EU,SSL,0,Normal
2696,579,5.5,2,13,6,Other,TCP,EU,TLS,0,Normal
2630,942,21.8,1,9,5,HTTP,TCP,Domestic,SSL,0,Normal
29,9272,55.1,3,8,9,HTTPS,UDP,Asia,TLS,0,Normal
12,5558,10.4,0,9,22,HTTPS,TCP,Domestic,SSL,0,Normal
3789,11638,99.6,1,7,13,RDP,TCP,Asia,TLS,12,Ransomware
690,145,4.6,2,15,2,SSH,TCP,EU,SSL,3,Brute_Force
1058,5960,40.8,0,3,20,HTTPS,UDP,Domestic,SSL,0,Normal
2944,1370,1.6,0,7,16,HTTPS,UDP,Domestic,TLS,0,Normal
11044,87145,12.1,1,2,14,HTTPS,TCP,Other,TLS,10,Phishing
1122,4214,69.2,4,6,15,SSH,TCP,Other,TLS,0,Normal
3976,4209,52.8,1,7,23,RDP,TCP,Domestic,None,0,Normal
14852,165,2.1,4,24,22,HTTP,UDP,Asia,None,39,DoS
1429,7516,65.4,4,9,0,Other,TCP,Other,None,25,Ransomware
119,149,14.2,5,12,17,SSH,TCP,Asia,None,4,Brute_Force
100,7646,36.0,2,6,18,HTTP,UDP,Asia,TLS,0,Normal
4230,3544,5.5,2,4,14,HTTPS,UDP,EU,SSL,0,Normal
4476,3542,8.7,3,9,18,HTTP,TCP,EU,SSL,0,Normal
3843,532,5.5,2,14,9,HTTP,TCP,Asia,SSL,0,Brute_Force
1142,1821,0.6,2,11,21,HTTP,TCP,Domestic,TLS,7,Brute_Force
610,2156,12.7,2,9,23,RDP,TCP,EU,None,2,Brute_Force
1062,2125,2.9,5,13,17,SSH,TCP,EU,SSL,4,Brute_Force
8588,11497,88.6,0,6,10,HTTP,TCP,Other,None,24,Ransomware
1010,4102,15.5,1,8,15,HTTP,TCP,EU,TLS,0,Normal
1274,1438,118.9,0,7,23,Other,TCP,Other,TLS,0,Normal
695,717,5.7,3,12,10,HTTPS,ICMP,EU,TLS,4,Brute_Force
6372,15470,82.0,8,10,1,RDP,TCP,Other,None,0,Ransomware
1950,2439,18.7,1,11,21,HTTPS,TCP,Domestic,TLS,0,Normal
13679,59,3.9,2,15,1,HTTP,TCP,Asia,TLS,29,DoS
33799,146,32.1,1,19,13,Other,ICMP,Domestic,None,28,DoS
1094,546,3.3,4,15,3,HTTP,TCP,Other,TLS,8,Brute_Force
2299,2858,15.5,0,7,7,HTTPS,TCP,Domestic,None,0,Normal
41,248,17.0,6,12,11,HTTP,TCP,Domestic,TLS,9,Brute_Force
1635,471,3.2,3,8,9,RDP,TCP,Other,TLS,16,Brute_Force
886,5465,65.3,2,6,12,HTTP,ICMP,Domestic,TLS,0,Normal
2792,1739,41.0,1,8,1,HTTP,TCP,EU,TLS,0,Normal
8277,8067,0.6,0,4,21,HTTP,TCP,Domestic,SSL,0,Normal
578,78095,31.9,0,6,14,Other,TCP,Other,SSL,15,Phishing
3836,2949,33.0,5,7,6,RDP,TCP,Asia,SSL,5,Brute_Force
14946,1618,11.9,2,17,20,Other,TCP,Asia,None,0,DoS
344,595,4.1,1,11,1,RDP,TCP,Asia,None,9,Brute_Force
3156,6417,10.2,2,11,12,HTTPS,TCP,Domestic,SSL,0,Normal
476,782,10.6,5,19,4,SSH,UDP,Asia,SSL,5,Brute_Force
68,14770,33.1,0,8,0,HTTPS,UDP,Domestic,SSL,0,Normal
10728,306,0.2,2,18,11,HTTPS,TCP,EU,None,0,DoS
1515,553,0.1,3,9,0,RDP,TCP,EU,SSL,10,Brute_Force
39226,435,1.8,1,15,0,HTTPS,UDP,Domestic,None,14,DoS
880,3231,125.4,3,9,9,Other,TCP,Other,TLS,0,Normal
8658,5530,50.2,2,6,23,Other,TCP,EU,TLS,0,Normal
1379,7561,44.1,0,6,16,Other,TCP,Domestic,None,0,Normal
7096,2718,53.4,1,9,1,HTTPS,TCP,Domestic,None,0,Normal
4568,6640,138.0,0,7,11,Other,UDP,Domestic,None,0,Normal
4620,7197,18.1,2,3,23,HTTPS,TCP,Domestic,TLS,0,Normal
1749,3498,57.5,1,8,14,HTTPS,TCP,Domestic,TLS,0,Normal
408,8691,18.0,2,7,9,Other,TCP,Domestic,SSL,0,Normal
3279,2381,4.1,0,10,19,HTTPS,TCP,Domestic,SSL,0,Normal
5300,6637,27.1,1,8,6,Other,TCP,Domestic,SSL,0,Normal
1927,3302,15.7,1,6,23,HTTPS,UDP,Domestic,TLS,0,Normal
8531,5500,1.1,3,7,9,SSH,TCP,Asia,TLS,0,Ransomware
2408,1050,5.3,1,11,15,HTTPS,UDP,EU,None,0,Normal
357,7875,24.2,0,9,7,HTTP,TCP,Domestic,SSL,0,Normal
5116,4725,22.3,0,4,0,HTTPS,TCP,Domestic,TLS,0,Normal
1543,1775,20.7,3,10,7,RDP,TCP,Domestic,TLS,0,Normal
915,2787,11.5,4,11,14,HTTP,TCP,EU,SSL,0,Normal
22316,194,26.6,2,16,9,HTTPS,ICMP,Other,None,41,DoS
20121,1106,8.4,2,16,22,Other,ICMP,Asia,TLS,43,DoS
4431,983,8.8,1,18,19,Other,UDP,Domestic,SSL,35,DoS
16277,60,0.8,4,12,6,HTTP,ICMP,Asia,TLS,31,DoS
20380,243,6.5,1,15,0,RDP,ICMP,Domestic,None,17,DoS
9034,1842,4.1,2,15,1,RDP,ICMP,Domestic,None,18,DoS
5055,2984,15.8,0,6,15,RDP,UDP,Asia,TLS,0,Normal
5097,4417,65.8,1,4,18,RDP,TCP,Other,TLS,20,Phishing
4671,215,9.5,1,18,11,HTTPS,TCP,Other,None,31,DoS
503,783,76.1,0,8,0,SSH,TCP,EU,TLS,0,Normal
5105,20592,41.4,0,7,18,HTTPS,UDP,Domestic,SSL,0,Normal
1962,6157,4.0,5,13,17,HTTP,TCP,Domestic,TLS,0,Normal
8107,2333,40.1,2,5,8,HTTP,UDP,Domestic,SSL,0,Normal
2180,73,11.9,1,9,0,HTTPS,TCP,Domestic,TLS,0,Normal
1027,15278,2.0,2,9,5,HTTP,TCP,Domestic,SSL,0,Normal
6078,37175,49.5,1,0,12,HTTPS,TCP,Other,TLS,12,Phishing
244,6224,21.5,3,6,6,Other,UDP,Domestic,SSL,0,Normal
38,6484,51.2,1,10,4,HTTP,ICMP,Other,SSL,0,Normal
1807,68,10.9,2,17,10,Other,TCP,Other,TLS,26,DoS
1821,3231,83.9,1,8,17,HTTPS,TCP,Domestic,TLS,0,Normal
837,1659,45.3,2,5,7,RDP,UDP,Domestic,None,0,Normal
18574,1042,228.3,3,9,18,HTTPS,TCP,EU,None,23,Ransomware
2039,7129,27.5,2,7,16,HTTP,TCP,EU,SSL,0,Normal
241,677,2.8,1,19,12,Other,TCP,Other,None,22,DoS
2770,835,24.5,0,10,7,HTTP,TCP,Domestic,TLS,0,Normal
5058,2004,26.2,6,6,10,HTTPS,TCP,EU,None,0,Normal
2722,2873,0.8,0,10,0,Other,TCP,Domestic,SSL,0,Normal
4151,5910,28.2,1,5,13,HTTPS,TCP,Domestic,TLS,0,Normal
5019,4211,20.4,2,8,21,HTTPS,TCP,EU,TLS,0,Normal
2040,2794,19.2,2,8,23,HTTP,ICMP,Asia,TLS,0,Normal
3773,11135,40.2,2,5,5,HTTPS,TCP,Domestic,TLS,0,Normal
5833,4149,4.4,0,10,9,HTTP,TCP,Domestic,SSL,0,Normal
3090,9051,24.7,2,10,9,HTTP,TCP,Domestic,TLS,0,Normal
3862,913,28.1,3,16,12,RDP,UDP,Asia,TLS,2,Brute_Force
4814,3317,48.4,0,2,13,HTTPS,TCP,EU,TLS,13,Phishing
284,2009,67.9,0,14,9,HTTP,UDP,Domestic,TLS,0,Normal
2757,1752,48.5,2,7,20,HTTPS,UDP,Other,TLS,0,Normal
2918,3678,1.1,2,9,19,HTTP,TCP,Domestic,TLS,0,Normal
5152,13292,113.8,3,5,14,HTTPS,TCP,Domestic,SSL,0,Normal
4812,3046,94.6,2,11,16,HTTPS,ICMP,Domestic,None,0,Normal
2601,6086,14.9,3,5,5,HTTPS,TCP,EU,TLS,0,Normal
82,6296,31.6,1,6,23,HTTPS,TCP,Domestic,TLS,0,Normal
955,28,7.5,4,11,8,SSH,TCP,Asia,SSL,2,Brute_Force
4272,3839,174.5,1,7,5,Other,TCP,Other,TLS,11,Ransomware
3090,1199,4.6,1,8,0,HTTPS,TCP,EU,SSL,1,Normal
14894,24366,49.4,4,5,16,SSH,TCP,Domestic,SSL,21,Ransomware
21502,9606,57.4,3,8,1,RDP,TCP,Domestic,None,19,Ransomware
76,659,7.0,2,10,22,HTTPS,TCP,EU,None,4,Brute_Force
5760,195,3.9,3,24,2,SSH,TCP,EU,TLS,22,DoS
2040,8939,105.7,1,8,16,HTTP,TCP,Domestic,None,0,Normal
3407,682,25.8,0,9,18,RDP,TCP,Domestic,TLS,0,Normal
6255,720,3.6,1,15,16,Other,TCP,Domestic,None,0,DoS
2183,37968,23.0,0,10,2,Other,ICMP,Domestic,TLS,0,Normal
6758,19802,25.0,1,4,14,HTTP,TCP,Domestic,TLS,18,Phishing
34868,1691,63.8,4,7,0,SSH,TCP,EU,None,13,Ransomware
972,4720,45.7,1,5,0,HTTPS,TCP,Domestic,SSL,2,Normal
8018,43518,33.8,0,6,9,HTTP,TCP,EU,SSL,5,Phishing
5843,500,14.0,4,11,8,HTTPS,TCP,Domestic,TLS,0,DoS
6024,65613,200.7,2,2,11,HTTPS,TCP,EU,SSL,7,Phishing
1945,2198,70.4,1,2,2,HTTPS,TCP,Domestic,TLS,0,Normal
796,6069,23.6,0,3,13,HTTPS,TCP,Domestic,TLS,0,Normal
3799,1382,64.4,2,14,20,HTTPS,ICMP,Asia,TLS,0,Normal
9818,976,73.4,1,9,14,HTTP,TCP,Asia,TLS,0,Normal
4567,30174,48.7,1,5,15,HTTP,TCP,Asia,None,11,Phishing
3682,2588,52.6,4,8,11,RDP,TCP,EU,TLS,0,Normal
1609,6262,11.9,2,10,13,HTTPS,TCP,Domestic,TLS,0,Normal
2272,4324,50.2,1,7,9,SSH,TCP,Domestic,TLS,0,Normal
9191,22264,37.2,3,7,9,RDP,TCP,Domestic,None,17,Ransomware
709,55,6.2,2,6,14,RDP,TCP,Other,TLS,0,Ransomware
374,194,23.4,3,15,1,RDP,TCP,EU,None,0,Brute_Force
1013,7081,5.4,1,5,2,HTTPS,TCP,Asia,TLS,0,Normal
40,14205,7.0,1,5,9,HTTP,TCP,Domestic,SSL,0,Normal
334,6000,39.9,1,6,22,HTTPS,TCP,Domestic,TLS,0,Normal
1691,830,15.9,3,8,7,SSH,TCP,Domestic,None,0,Normal
3086,7549,78.4,3,5,3,HTTPS,TCP,EU,SSL,1,Normal
2284,2045,55.9,1,8,10,Other,UDP,Other,None,24,Ransomware
1087,176,25.1,2,15,2,HTTP,TCP,EU,TLS,0,Normal
991,3928,37.4,2,6,2,HTTPS,TCP,Domestic,SSL,0,Normal
9801,4324,51.1,3,5,19,HTTP,TCP,Domestic,TLS,0,Normal
291,7048,53.0,0,11,10,HTTP,UDP,EU,TLS,0,Normal
2234,1997,17.9,0,3,17,HTTPS,UDP,Domestic,TLS,0,Normal
11859,5916,254.2,2,10,0,HTTP,TCP,Domestic,None,33,Ransomware
1100,12155,112.5,0,7,10,SSH,TCP,Other,TLS,16,Ransomware
955,365,21.5,7,14,5,SSH,TCP,Domestic,SSL,3,Brute_Force
6087,2471,47.4,2,14,13,HTTP,TCP,Domestic,TLS,0,Normal
13162,212,523.1,2,8,19,Other,TCP,Other,None,15,Ransomware
11587,2355,90.2,7,3,18,HTTP,TCP,Asia,None,12,Ransomware
10719,8621,135.3,1,8,19,HTTPS,TCP,Other,None,14,Ransomware
932,8720,108.6,2,9,22,SSH,TCP,Other,TLS,0,Normal
858,794,43.0,1,6,20,HTTPS,ICMP,Domestic,SSL,0,Normal
5750,2599,4.4,1,14,13,HTTP,TCP,Domestic,None,0,Normal
483,20,2.7,2,10,17,RDP,TCP,Asia,TLS,6,Brute_Force
2074,4692,49.1,5,7,9,HTTP,TCP,Domestic,SSL,0,Normal
346,153,8.6,1,10,20,RDP,TCP,Other,TLS,0,Brute_Force
24900,3124,0.4,3,15,15,SSH,TCP,Domestic,TLS,0,Normal
11646,4678,111.4,1,4,19,HTTP,TCP,Domestic,TLS,16,Phishing
3984,4462,7.7,2,3,3,HTTP,TCP,Domestic,None,0,Normal
21675,2797,616.9,2,5,11,Other,ICMP,Asia,TLS,14,Ransomware
2805,32849,22.1,4,6,17,HTTPS,TCP,EU,TLS,2,Normal
105,7660,64.2,0,7,17,Other,TCP,EU,SSL,0,Normal
105,863,12.1,3,5,16,HTTP,TCP,Domestic,TLS,0,Normal
296,23,6.1,4,12,9,SSH,TCP,Domestic,SSL,7,Brute_Force
882,8685,9.6,1,11,21,RDP,TCP,Domestic,SSL,0,Normal
2068,930,2.5,2,13,3,RDP,TCP,Asia,SSL,3,Brute_Force
4057,1500,7.7,1,19,19,Other,ICMP,Other,None,17,DoS
17519,2269,10.0,4,7,9,RDP,TCP,Other,TLS,15,Ransomware
6181,1723,75.1,1,8,5,SSH,TCP,Domestic,SSL,0,Normal
244,938,4.6,3,8,3,HTTP,TCP,Asia,SSL,0,Brute_Force
18197,4603,89.2,4,7,10,RDP,UDP,EU,None,18,Ransomware
2132,6187,24.8,0,9,1,HTTPS,ICMP,Asia,None,0,Normal
27559,107,1.9,1,21,15,Other,ICMP,Other,None,40,DoS
4057,539,2.5,3,26,1,Other,TCP,EU,None,31,DoS
1680,3432,15.3,1,8,6,HTTP,TCP,Domestic,TLS,0,Normal
2196,26069,40.4,2,7,7,HTTPS,TCP,Domestic,TLS,0,Normal
2043,40687,29.3,2,7,3,SSH,TCP,Domestic,TLS,0,Normal
69,265,6.9,4,13,3,SSH,UDP,Domestic,SSL,10,Brute_Force
3720,495,6.4,1,22,19,HTTPS,TCP,Other,None,16,DoS
14256,6448,391.1,2,8,16,RDP,TCP,Asia,None,15,Ransomware
337,4935,29.4,4,7,14,Other,UDP,Asia,TLS,0,Normal
2618,1740,2.8,0,3,16,HTTPS,TCP,Asia,None,0,Normal
4605,47,3.0,0,8,11,HTTPS,UDP,EU,SSL,16,DoS
1673,1633,75.7,2,8,10,HTTP,TCP,Asia,TLS,0,Normal
20596,8110,12.6,4,9,4,RDP,TCP,Domestic,None,18,Ransomware
1095,15250,59.2,1,9,5,HTTP,TCP,Domestic,TLS,0,Normal
1452,412,63.6,1,12,14,SSH,TCP,Domestic,SSL,4,Brute_Force
3171,15802,73.7,2,4,14,HTTPS,TCP,Domestic,None,13,Phishing
3574,12868,5.4,2,7,11,HTTP,TCP,Domestic,TLS,0,Normal
4531,5429,294.4,5,10,17,HTTPS,TCP,Asia,TLS,26,Ransomware
77,1334,24.8,1,6,6,Other,TCP,Domestic,TLS,0,Normal
2638,682,12.4,2,15,14,RDP,TCP,EU,TLS,0,Normal
3595,5450,23.9,0,11,12,RDP,TCP,Domestic,TLS,1,Normal
1194,4626,7.5,0,11,18,RDP,TCP,EU,SSL,0,Normal
5796,941,34.7,0,7,20,HTTP,TCP,Domestic,TLS,0,Normal
1197,2375,26.3,2,10,17,Other,TCP,Domestic,TLS,0,Normal
3344,89,200.7,1,12,20,Other,TCP,Domestic,SSL,0,Normal
4719,6449,63.2,0,4,19,HTTP,TCP,EU,SSL,27,Phishing
12629,135,26.4,0,27,11,Other,TCP,Asia,None,24,DoS
3959,3183,121.0,1,5,6,HTTPS,TCP,Domestic,SSL,0,Normal
10518,1331,52.3,0,3,18,HTTPS,TCP,Domestic,TLS,5,Phishing
138,774,10.2,8,14,0,SSH,TCP,EU,None,0,Brute_Force
2031,6227,33.3,3,6,2,Other,TCP,Domestic,TLS,0,Normal
54,194,39.3,3,7,17,HTTPS,TCP,Domestic,SSL,0,Normal
487,372,18.4,3,15,3,SSH,TCP,Asia,TLS,0,Brute_Force
1589,1046,171.7,2,9,17,HTTPS,TCP,Domestic,TLS,0,Normal
1477,994,42.3,2,10,20,RDP,TCP,Domestic,SSL,9,Brute_Force
17272,10564,79.5,0,1,11,HTTPS,TCP,Domestic,SSL,13,Phishing
3566,11828,18.3,0,6,15,HTTP,TCP,EU,TLS,0,Normal
7423,14220,6.7,0,9,16,HTTPS,TCP,Asia,TLS,0,Normal
1029,3820,33.9,0,13,16,HTTP,TCP,EU,SSL,0,Normal
5030,89928,40.3,0,5,8,HTTPS,UDP,Other,SSL,10,Phishing
465,1731,72.9,0,5,18,RDP,TCP,Domestic,TLS,0,Normal
2114,4392,38.4,0,4,21,HTTPS,TCP,Domestic,None,0,Normal
1921,13121,3.1,3,9,5,HTTPS,TCP,Domestic,SSL,0,Normal
3325,3587,57.9,3,18,7,HTTPS,TCP,Domestic,TLS,0,Normal
31674,676,2.5,3,9,4,HTTP,ICMP,Domestic,None,0,DoS
1544,12311,25.6,1,9,2,HTTP,TCP,Domestic,TLS,0,Normal
2110,504,1.0,1,12,12,SSH,TCP,Domestic,TLS,2,Brute_Force
1455,569,5.0,2,19,14,HTTPS,TCP,Domestic,None,26,DoS
1321,2337,8.3,0,9,9,HTTP,TCP,Domestic,SSL,0,Normal
781,1902,32.7,2,6,12,RDP,TCP,Asia,TLS,0,Normal
7169,1742,4.7,1,14,11,RDP,TCP,Other,SSL,0,Normal
3741,4300,2.0,4,8,15,SSH,TCP,Domestic,TLS,0,Normal
185,6241,12.7,0,11,14,HTTPS,TCP,Domestic,TLS,0,Normal
1770,16397,15.3,1,11,16,HTTPS,TCP,EU,TLS,0,Normal
47,271,9.7,3,9,6,RDP,TCP,Other,SSL,0,Brute_Force
1841,3259,39.7,1,4,21,HTTP,TCP,Domestic,TLS,0,Normal
4446,1148,41.2,2,6,2,HTTP,TCP,Domestic,None,0,Normal
2691,1266,2.5,3,8,23,SSH,TCP,Domestic,SSL,0,Normal
3396,365,4.3,1,6,14,HTTP,UDP,Domestic,TLS,0,Normal
250,1627,18.9,0,8,8,Other,TCP,Domestic,TLS,0,Normal
114,559,48.9,1,5,18,HTTPS,TCP,Asia,None,0,Normal
7231,1853,99.5,1,9,6,HTTPS,TCP,Domestic,SSL,0,Normal
10954,10699,105.5,2,3,16,RDP,TCP,Domestic,TLS,13,Ransomware
587,13,38.6,1,13,16,HTTPS,UDP,Domestic,TLS,0,Normal
5605,1851,16.2,2,5,5,HTTP,TCP,Domestic,SSL,0,Normal
45,5414,19.3,1,8,20,SSH,ICMP,Domestic,TLS,0,Normal
1097,9756,193.8,0,9,20,HTTPS,TCP,Asia,TLS,0,Normal
2962,26723,140.3,0,5,10,HTTPS,TCP,EU,SSL,11,Phishing
8829,9269,5.1,1,11,0,HTTPS,ICMP,Domestic,TLS,0,Normal
3577,1753,36.6,4,4,9,HTTPS,TCP,Domestic,SSL,0,Normal
790,5782,39.4,0,7,17,HTTP,TCP,Domestic,SSL,0,Normal
1643,3259,22.6,3,6,9,HTTPS,TCP,Domestic,SSL,0,Normal
5804,886,6.1,1,7,23,RDP,TCP,Asia,SSL,0,Normal
709,571,3.2,4,24,13,Other,UDP,Other,None,28,DoS
3507,313,11.1,5,7,4,RDP,TCP,Other,SSL,9,Brute_Force
1354,2733,46.7,2,15,12,HTTPS,TCP,EU,SSL,0,Normal
3938,4978,28.1,0,14,8,HTTP,ICMP,Domestic,SSL,0,Normal
2364,257,6.0,3,16,8,RDP,ICMP,Domestic,None,12,Brute_Force
3301,2391,116.2,1,5,7,Other,UDP,Asia,None,11,Ransomware
3208,9263,12.1,1,7,21,HTTP,TCP,Domestic,TLS,0,Normal
9843,46,8.2,3,18,4,HTTPS,TCP,Asia,None,4,Brute_Force
687,18380,47.6,0,8,0,SSH,TCP,Domestic,SSL,0,Normal
672,4775,72.6,4,11,21,SSH,TCP,Domestic,SSL,0,Normal
2807,8921,84.7,2,8,21,HTTP,UDP,Domestic,TLS,0,Normal
2377,49,40.4,0,10,19,HTTP,UDP,EU,SSL,0,Normal
3616,5717,12.7,1,7,7,Other,TCP,Domestic,TLS,0,Normal
2334,13477,0.8,0,8,1,HTTPS,UDP,Asia,TLS,0,Normal
715,2150,8.6,3,6,22,Other,TCP,EU,TLS,0,Normal
2791,117702,243.0,1,7,19,HTTPS,TCP,Other,SSL,8,Phishing
2892,3955,186.7,3,8,14,HTTPS,UDP,Other,TLS,0,Normal
4467,5551,5.4,1,10,14,HTTPS,TCP,EU,SSL,0,Normal
1704,778,3.8,2,10,1,SSH,TCP,Domestic,TLS,3,Brute_Force
4946,3689,19.1,1,8,4,RDP,UDP,Domestic,TLS,0,Normal
2651,4861,4.3,1,9,6,HTTPS,TCP,Domestic,TLS,0,Normal
1870,5107,12.7,1,7,15,HTTPS,TCP,Domestic,TLS,0,Normal
5672,3548,26.2,1,10,4,HTTPS,UDP,EU,SSL,0,Normal
4012,1571,162.5,2,4,15,HTTPS,TCP,EU,TLS,12,Phishing
92,484,27.6,1,7,6,HTTP,TCP,Domestic,TLS,0,Normal
46,9,18.7,3,8,3,HTTPS,UDP,Domestic,None,0,Normal
20255,12468,93.9,2,11,0,SSH,TCP,Other,None,0,Ransomware
6965,2522,2.0,5,5,7,HTTP,TCP,Asia,None,0,Normal
2978,213,35.1,2,8,0,HTTPS,TCP,Domestic,SSL,0,Normal
1039,10014,52.4,1,7,10,HTTP,TCP,Domestic,TLS,0,Normal
411,16825,31.3,0,9,18,Other,ICMP,EU,None,0,Normal
10879,4194,38.0,1,9,20,SSH,TCP,Asia,SSL,0,Normal
1012,20250,16.0,0,8,5,SSH,TCP,Asia,TLS,0,Normal
8856,5844,12.9,1,9,8,HTTP,TCP,Domestic,SSL,0,Normal
5955,973,13.4,2,16,20,SSH,TCP,Asia,SSL,10,Brute_Force
1584,358,87.5,0,7,0,HTTP,ICMP,Domestic,SSL,0,Normal
1304,1881,0.6,1,6,16,SSH,TCP,Domestic,TLS,0,Normal
478,1304,12.2,2,6,22,SSH,TCP,Domestic,SSL,8,Brute_Force
3286,1307,20.5,1,12,7,SSH,TCP,Asia,TLS,8,Brute_Force
353,33554,23.3,0,4,8,HTTP,TCP,Domestic,TLS,9,Phishing
14184,11935,23.8,4,4,0,RDP,TCP,Other,None,40,Ransomware
505,131,6.1,3,15,1,HTTP,TCP,Other,SSL,8,Brute_Force
7582,14117,119.9,0,2,12,HTTP,TCP,Domestic,None,0,Phishing
28221,8709,95.3,4,6,9,SSH,TCP,Other,TLS,14,Ransomware
1895,1324,0.8,3,13,18,SSH,TCP,Domestic,SSL,3,Brute_Force
3315,16687,68.6,4,2,19,RDP,TCP,Asia,TLS,25,Ransomware
61142,5908,150.6,1,1,15,RDP,UDP,Asia,None,42,Ransomware
575,1690,14.4,1,6,7,HTTP,TCP,Asia,None,0,Normal
943,63,7.7,2,16,1,Other,TCP,Domestic,TLS,6,Brute_Force
2391,2766,33.8,1,13,17,HTTPS,TCP,EU,TLS,0,Normal
5041,8676,20.5,3,9,1,HTTPS,TCP,Other,TLS,0,Normal
7192,4634,16.9,2,8,2,HTTPS,UDP,Domestic,TLS,0,Normal
10707,1360,0.3,1,19,15,Other,UDP,Asia,None,24,DoS
8219,17310,2.9,4,3,22,HTTPS,TCP,EU,TLS,0,Normal
10286,19623,66.4,3,4,19,RDP,UDP,EU,None,0,Ransomware
1063,4378,27.4,1,10,4,HTTP,TCP,Asia,SSL,0,Normal
27907,11453,157.8,5,7,17,HTTPS,TCP,EU,SSL,0,Ransomware
6683,3738,53.4,0,6,11,HTTP,TCP,EU,SSL,0,Normal
1586,1717,51.3,2,9,10,SSH,TCP,Asia,TLS,0,Normal
398,553,12.7,5,12,22,SSH,TCP,Asia,TLS,5,Brute_Force
13743,443,8.7,3,21,19,Other,TCP,Domestic,None,32,DoS
940,7115,32.6,1,8,22,HTTPS,TCP,Domestic,SSL,0,Normal
19872,12,2.7,2,15,21,HTTPS,TCP,Domestic,TLS,24,DoS
8159,1232,8.0,1,22,1,RDP,TCP,Asia,None,30,DoS
7902,8018,237.4,5,5,16,RDP,TCP,Domestic,TLS,25,Ransomware
6474,1580,1.2,4,15,1,HTTP,ICMP,Asia,TLS,21,DoS
736,539,2.1,1,14,18,SSH,TCP,EU,TLS,4,Brute_Force
