source,target
69482,69482
102253,77026
102253,102253
102253,141900
3950,3950
102252,102252
102254,102254
36721,36721
36721,141754
36721,141764
36721,142187
3954,3954
69491,69491
3956,3956
3956,24556
102260,102260
135030,135030
3959,3959
3959,141844
3959,142030
3959,142200
3959,142264
102263,102263
102263,141777
69492,69492
69498,69498
69498,77026
135035,135035
36726,36726
102271,60032
102271,102271
36737,36737
102275,60032
102275,102275
36740,17702
36740,36740
69510,60032
69510,69510
69510,142358
69512,51601
69512,69512
135048,135048
36744,36744
3979,3979
3979,60032
69517,69517
135054,135054
102287,102287
3986,3986
102291,102291
135062,135062
102295,102295
102296,102296
69530,69530
69530,87616
36762,36762
135068,135068
135069,135069
3996,3996
3996,141754
3996,141773
36763,36763
36763,51601
135070,135070
135070,141874
102306,102306
36771,36771
4005,4005
4005,8115
4005,102804
4005,141746
4005,141754
4005,141896
69542,69542
4007,4007
4007,142736
69543,69543
102314,102314
36779,36779
135084,135084
102319,102319
102320,42931
102320,102320
36784,36784
69554,17702
69554,24556
69554,69554
69554,86479
69554,141907
36786,36786
36786,141768
4021,4021
4021,21178
4021,141768
4021,141773
4021,141777
4021,141844
4021,141896
4021,142329
36790,36790
36790,141874
36790,142644
36792,36792
4026,4026
4026,142181
36797,12590
36797,31212
36797,36797
36797,108850
36797,141739
36797,141764
36797,141868
36797,141896
36797,141932
36797,142002
36797,142192
36797,142282
36797,142506
69565,69565
69565,141739
36799,36799
36799,86479
36799,87616
36798,36798
36801,36801
135102,135102
36803,36803
36803,60032
36803,77026
69574,69574
69574,141817
69574,141841
69575,69575
4040,4040
4040,12590
4040,122158
4040,141768
4040,141841
4040,141935
4040,141959
4040,142147
36807,36807
36807,51601
102346,102346
69580,69580
69580,87616
102349,102349
36812,36812
69583,69583
69583,142002
69584,24556
69584,69584
36817,36817
36817,141777
36817,142049
69587,69587
135126,135126
36826,36826
135131,135131
135134,77026
135134,135134
135134,141848
69602,69602
102373,102373
69605,69605
4071,4071
4071,108850
4071,141754
4071,141764
4071,141773
4071,141959
4071,142109
36842,36842
4077,4077
4077,87616
4077,141848
4077,142214
135150,135150
69615,69615
36848,36848
36848,61525
135149,51601
135149,135149
135154,135154
135155,135155
102384,102384
102390,77026
102390,102390
36854,36854
4091,4091
4091,18362
4091,76824
4091,141739
4091,141789
4091,141841
4091,141868
4091,142192
36860,36860
135165,135165
69629,69629
131071,131071
131071,141936
4098,4098
4098,13586
4098,87616
4098,135478
4098,141754
4098,141764
4098,141768
4098,141773
4098,141777
4098,141817
4098,141844
4098,141896
4098,141907
4098,141956
4098,142003
4098,142181
4098,142329
36866,36866
36866,141932
36868,17702
36868,36868
36868,77026
36868,107170
36868,142105
135173,42931
135173,61525
135173,77026
135173,135173
135173,142105
102403,102403
36870,36870
102409,102409
102409,141959
102410,102410
4109,4109
102413,86479
102413,102413
4111,4111
4111,4590
4111,24556
4111,51601
4111,141764
4111,141874
4111,142120
4111,142149
36880,36880
36880,142049
36878,36878
4114,4114
4114,141764
4114,141823
36879,36879
102414,102414
36886,17702
36886,36886
4118,4118
135193,51601
135193,135193
36890,36890
4123,4123
102428,102428
69661,69661
69666,69666
135203,135203
4132,4132
4132,24556
69668,69668
69668,141935
102435,102435
102438,102438
36901,36901
36901,141868
135210,135210
135211,51601
135211,107170
135211,135211
69674,69674
69674,141739
69674,142389
36910,36910
36914,36914
36914,141764
36914,142049
36914,142105
69682,61525
69682,69682
36916,36916
4149,4149
4149,21178
4149,51601
4149,135478
4149,141777
135226,135226
135226,141959
135227,17702
135227,135227
36923,36923
69693,69693
69693,142286
102463,102463
135232,135232
135232,142291
4162,4162
4162,76824
102467,86479
102467,102467
102467,142725
135236,135236
36934,36934
36934,141944
4167,4167
4167,141773
36936,36936
36937,36937
36937,141844
36937,142215
69708,69708
135244,135244
102478,17702
102478,42931
102478,61525
102478,102478
135246,135246
69711,69711
36944,36944
36944,142355
4183,4183
69726,69726
69727,69727
4193,4193
4193,86479
36962,36962
4194,4194
135268,135268
36965,36965
36965,86479
102502,24556
102502,61525
102502,102502
4198,4198
135270,135270
4201,4201
4201,141816
36961,36961
135269,51601
135269,135269
4196,4196
102509,24556
102509,102509
102510,8833
102510,102510
69743,69743
69738,69738
69740,69740
135284,135284
4214,4214
4214,107170
4214,141739
4215,4215
4215,97626
4215,141896
102519,102519
102520,102520
69756,24556
69756,69756
4221,4221
4221,142149
135293,135293
135292,135292
69758,69758
102526,102526
36996,36996
36996,141956
102532,102532
135302,51601
135302,135302
4232,4232
4232,141817
4232,141844
4232,142003
135306,135306
4234,4234
4234,54681
4234,141896
4234,142075
4234,142624
102538,102538
102538,142214
102540,51601
102540,102540
135310,135310
135310,142105
102543,102543
69775,69775
69774,69774
37010,37010
37010,61525
37010,87616
135317,135317
102549,102549
37016,37016
37016,141848
69784,69784
102555,51601
102555,102555
37020,37020
37019,37019
4252,4252
4252,141739
4252,142210
69794,69794
37027,37027
37027,122158
37027,141740
37027,141764
37027,141841
37027,141956
4259,4259
4259,141936
102563,102563
135334,17702
135334,24556
135334,135334
4262,4262
102567,102567
102569,87616
102569,102569
102566,102566
37035,37035
69800,69800
69800,141848
135341,135341
135341,143094
135335,135335
4273,4273
4273,4590
4273,13586
4273,108850
4273,135478
4273,141740
4273,141754
4273,141770
4273,141773
4273,141844
4273,141896
4273,141907
4273,142279
4273,142329
102579,102579
102579,141764
4276,4276
4276,24556
4276,141754
4276,141773
4276,141777
4276,141896
37046,37046
69815,69815
69815,141739
4281,4281
4281,141868
102590,102590
37056,37056
135360,135360
135360,141764
102596,102596
102596,142470
69830,69830
102603,102603
135371,135371
102605,102605
135372,51601
135372,135372
4303,4303
4304,4304
4304,54681
4304,141739
4304,141949
4304,142214
4308,4308
4308,21178
4308,141746
4308,141754
4308,141773
4308,141789
4308,141896
4308,141949
4308,142264
4308,142714
69845,69845
69845,142222
69846,69846
69851,69851
102620,102620
37085,37085
69854,69854
69854,77026
69854,141764
37087,37087
37087,42931
102621,102621
102621,142291
102623,102623
69857,69857
69857,142034
4324,4324
4324,61525
4324,87616
4325,4325
4325,141848
135398,135398
69860,69860
69860,141773
37097,37097
37097,141773
37097,141896
37097,141956
37097,142105
135402,135402
37099,37099
37099,86479
37099,142222
4332,4332
4332,141777
102637,102637
69870,69870
102638,102638
69872,69872
37105,37105
37104,37104
37104,60032
69875,69875
37107,37107
37107,141935
4337,4337
4344,4344
69881,69881
69880,69880
4347,4347
4347,8833
4347,122158
4347,135478
4347,141754
4347,141764
4347,141773
4347,141777
4347,141844
4347,141896
4347,141949
4347,142003
4347,142186
135422,135422
4351,4351
102658,102658
69891,69891
69891,86479
69892,69892
69892,141868
4357,4357
102662,102662
102664,51601
102664,102664
135433,135433
102668,51601
102668,102668
4364,4364
4364,31212
4364,32742
4364,141754
4364,141773
4364,141823
4364,141900
4364,142105
4364,142202
4364,142214
4364,142311
4364,142366
4364,142524
4364,142668
4364,142689
102670,102670
135438,135438
4368,4368
4368,51601
4369,4369
4369,17702
4369,18362
4369,30528
4369,42931
4369,61525
4369,141764
4369,141949
4369,142166
4369,142214
4369,142669
37137,37137
37137,141764
135443,135443
135443,141874
4365,4365
4365,60032
4365,76824
69901,69901
4374,4374
37134,37134
37134,51601
102680,102680
37148,37148
102685,102685
37150,37150
102687,102687
37152,37152
37152,141896
102688,102688
4385,4385
4385,76824
4385,141740
4385,141754
4385,141773
4385,141841
4385,141874
4385,141932
4385,142030
4385,142034
4385,142105
4385,142149
4385,142159
4385,142163
4385,142166
4385,142200
4385,142355
4385,142445
4385,142524
4385,142713
4385,142779
135459,135459
69924,69924
102693,102693
102693,141739
69926,24556
69926,69926
69926,142189
102694,102694
37160,37160
69927,69927
69930,69930
69931,69931
37164,37164
37164,142714
37165,37165
4397,4397
4397,141754
4397,141773
4397,141817
4397,141841
4397,142357
4394,4394
4394,8115
4394,135478
4394,142181
4394,142329
4394,142511
4394,142549
4394,142727
37162,37162
37162,142279
135473,135473
69938,69938
4404,4404
135478,1704
135478,4731
135478,4920
135478,5152
135478,5319
135478,5468
135478,5469
135478,5562
135478,5644
135478,5866
135478,5908
135478,5933
135478,6042
135478,6156
135478,6170
135478,6175
135478,6393
135478,6442
135478,6445
135478,6675
135478,7612
135478,7765
135478,7875
135478,7909
135478,7961
135478,7992
135478,8294
135478,8383
135478,8447
135478,8532
135478,8653
135478,8912
135478,9902
135478,10032
135478,10390
135478,10691
135478,10816
135478,10836
135478,11390
135478,11440
135478,11874
135478,11954
135478,11995
135478,12188
135478,12262
135478,12281
135478,13944
135478,14234
135478,14561
135478,14630
135478,15001
135478,15061
135478,15293
135478,16058
135478,16346
135478,16478
135478,16725
135478,16759
135478,17557
135478,17723
135478,17926
135478,18107
135478,18300
135478,18593
135478,19049
135478,19359
135478,23817
135478,24029
135478,24364
135478,24580
135478,25360
135478,25649
135478,26350
135478,27063
135478,27289
135478,27320
135478,27542
135478,28044
135478,28982
135478,29087
135478,31580
135478,38020
135478,39093
135478,39136
135478,39319
135478,43464
135478,44347
135478,47208
135478,51398
135478,54042
135478,55019
135478,56315
135478,56545
135478,60175
135478,60600
135478,73301
135478,79411
135478,80372
135478,82250
135478,88693
135478,90274
135478,90297
135478,91285
135478,104365
135478,135478
135478,136117
135478,139776
4407,4407
4407,141754
4407,142214
4408,4408
4408,51601
4409,4409
4409,141754
4409,141773
4409,141844
135481,135481
135481,141907
135483,135483
135483,141959
102719,102719
135488,135488
102724,102724
102724,141817
37189,37189
135494,135494
69959,26569
69959,69959
69961,60032
69961,69961
37194,37194
37196,37196
69967,69967
69969,69969
69969,142549
69970,69970
69970,141739
69972,69972
135511,60032
135511,135511
37209,37209
37209,141739
4442,4442
4442,70792
4442,141739
4442,141754
4442,141773
4442,142096
4442,142203
135515,135515
102747,102747
69982,42931
69982,61525
69982,69982
4449,4449
135522,135522
69990,69990
37222,37222
102759,102759
135530,42931
135530,87616
135530,135530
37228,37228
37228,142644
4460,4460
4460,51601
4462,4462
37231,17702
37231,37231
37231,86479
135536,17702
135536,135536
37232,37232
70000,70000
70002,70002
135537,135537
102768,102768
4472,4472
70009,70009
37243,37243
4476,4476
4476,13586
4476,141764
4476,141770
4476,141844
4476,141936
4476,142287
70013,70013
37251,37251
37251,141754
37251,143025
4483,4483
4483,13586
4483,141754
4483,141764
4483,141773
4483,141844
4483,141949
4485,4485
4485,141773
4485,142210
70021,70021
135560,135560
37256,37256
37256,60032
37256,76824
70029,70029
102799,102799
102799,141791
37268,37268
102804,4731
102804,4749
102804,5134
102804,5295
102804,6042
102804,6151
102804,6170
102804,8940
102804,9326
102804,9459
102804,10802
102804,11479
102804,11603
102804,11804
102804,12153
102804,12382
102804,14382
102804,16058
102804,16510
102804,16633
102804,17619
102804,20454
102804,20593
102804,20868
102804,20938
102804,23507
102804,24779
102804,28734
102804,28917
102804,29014
102804,30371
102804,31434
102804,39120
102804,39123
102804,39949
102804,41616
102804,49261
102804,50198
102804,61004
102804,63908
102804,71628
102804,75161
102804,83333
102804,85372
102804,89043
102804,89355
102804,90700
102804,97546
102804,102804
102804,114205
102804,140449
102806,102806
135574,135574
135579,135579
4509,4509
4509,141935
4509,142049
4509,142163
102816,87616
102816,102816
102816,107170
37283,37283
4516,4516
102821,102821
102821,142837
135589,76824
135589,135589
135592,135592
102827,102827
102830,102830
70063,70063
135600,135600
4528,4528
4528,8833
4528,60032
4528,76380
4528,76824
4528,141764
4528,141841
4528,141848
4528,141868
4528,141907
4528,141959
4528,142034
4528,142049
4528,142095
4528,142105
4528,142109
4528,142163
4528,142192
4528,142282
4528,142445
102834,102834
135603,60032
135603,135603
37300,37300
37300,141848
70065,70065
4537,4537
4537,61525
4537,141740
4537,141841
4537,141949
102842,51601
102842,102842
70079,70079
37311,37311
37311,141844
70081,70081
70081,142184
135615,135615
135619,135619
135620,76824
135620,135620
4546,4546
4546,141739
37318,37318
37318,141739
37318,142286
70087,42931
70087,70087
135617,135617
70089,51601
70089,70089
4556,4556
4556,141791
135629,135629
37326,37326
37326,142186
102863,102863
70096,70096
37329,17702
37329,37329
37329,142163
135633,51601
135633,86479
135633,135633
37325,37325
70094,70094
37338,37338
102875,102875
70109,60032
70109,70109
37341,37341
37342,37342
37342,51601
135648,135648
135648,141949
37345,37345
70116,70116
70116,107170
70116,141754
70116,141773
70116,141817
70121,51601
70121,70121
102891,102891
37357,37357
4590,4590
4590,4737
4590,5152
4590,5319
4590,6042
4590,14561
4590,14630
4590,16346
4590,16478
4590,23354
4590,24779
4590,26004
4590,49729
4590,56802
4590,102947
135663,135663
102898,102898
4595,4595
4596,4596
4596,8115
4596,142166
4596,142200
4596,142287
135670,60032
135670,135670
4598,4598
70140,70140
70141,70141
70141,142163
4606,4606
4606,142184
70143,70143
70143,142163
37376,37376
102910,102910
70146,70146
70146,141817
37379,37379
37379,141868
70149,70149
70149,86479
102918,102918
4614,4614
102922,102922
102922,141896
37388,24556
37388,37388
37388,141764
102924,102924
4622,4622
4622,142149
135694,135694
102928,102928
102928,141789
37396,37396
37396,77026
102933,102933
102933,142171
4628,4628
4628,141773
70168,70168
70168,107170
102936,102936
102936,141746
37404,37404
135709,135709
4640,4640
4640,12590
4640,13586
4640,26569
4640,61525
4640,86479
4640,141620
4640,141739
4640,141746
4640,141768
4640,141770
4640,141773
4640,141777
4640,141791
4640,141817
4640,141841
4640,141863
4640,141874
4640,141896
4640,141900
4640,141932
4640,141935
4640,141936
4640,141944
4640,141949
4640,142002
4640,142022
4640,142096
4640,142109
4640,142149
4640,142163
4640,142210
4640,142214
4640,142287
4640,142355
4640,142366
4640,142765
37409,37409
37409,60032
70179,17702
70179,70179
102947,102947
102949,102949
37411,37411
135719,135719
37416,24556
37416,37416
37417,37417
37418,37418
37418,87616
37418,107170
102952,102952
102956,102956
102957,102957
70190,70190
70190,141739
135724,135724
135724,142022
102961,102961
135730,87616
135730,135730
102962,102962
4658,4658
4658,70792
4661,4661
4661,141739
102965,102965
70200,70200
70201,70201
37435,37435
4668,4668
4668,141764
4668,141773
4668,141896
102975,77026
102975,102975
37440,37440
102977,102977
102979,102979
102979,141764
4675,4675
4675,141754
4675,141773
4675,141949
4675,142109
4675,142329
135748,135748
102983,102983
102983,141817
4681,4681
102986,102986
102986,141770
37456,37456
37456,60032
37456,141789
4690,4690
4690,42931
37460,37460
37460,60032
4692,4692
4692,141844
37461,37461
102999,102999
4697,4697
37470,12590
37470,17702
37470,24556
37470,37470
37470,42931
4704,4704
4704,141754
4704,141764
70242,42931
70242,70242
70242,87616
70242,141874
37474,37474
37475,37475
70245,70245
70245,141874
37478,37478
103016,103016
70251,70251
135788,24556
135788,135788
135789,135789
135790,87616
135790,108850
135790,135790
37487,37487
37487,42931
37487,142496
37484,37484
37489,37489
37490,37490
37490,77026
70259,70259
70259,87616
135795,135795
135794,51601
135794,135794
103025,103025
103031,103031
37494,37494
37497,37497
4731,4731
4731,8833
4731,27592
4731,141764
4731,141817
4731,141841
4731,141844
4731,141896
4731,141956
4731,142003
4731,142149
4731,142186
4731,142252
4731,142329
37499,37499
37499,141868
37502,37502
37502,60032
4734,4734
4734,141868
135806,60032
135806,135806
4737,4737
4737,8115
4737,141740
4737,141773
4737,141777
4737,141817
4737,141844
4737,141949
4737,141959
4737,142181
4737,142399
135814,135814
135815,135815
135815,142863
37511,37511
103051,103051
37516,37516
4749,4749
4749,24556
4749,122158
4749,141754
70286,70286
70286,87616
135823,135823
135823,141932
37520,37520
37520,61525
37520,141754
37520,142366
37521,37521
37521,141754
37521,141773
135819,135819
37523,37523
4747,4747
37525,37525
135822,135822
135822,141764
37528,37528
37528,51601
70297,70297
70297,141817
103066,103066
103064,103064
103064,142366
4764,4764
37536,37536
37536,141935
